File Version,BWSpec4.11_1
1099,943.34,10600.65,2138.85,1393.0000,65535.0000,1563.0000,45.6950,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1100,943.48,10599.08,2140.42,1573.0000,65535.0000,1710.0000,12.9292,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1101,943.62,10597.51,2141.99,1417.0000,65535.0000,1624.0000,83.1630,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1102,943.76,10595.94,2143.56,1659.0000,65535.0000,1875.0000,92.3963,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1103,943.90,10594.37,2145.13,1477.0000,65535.0000,1646.0000,45.6292,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1104,944.04,10592.80,2146.70,1225.0000,65535.0000,1404.0000,55.8616,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1105,944.18,10591.23,2148.27,1799.0000,65535.0000,1943.0000,21.0937,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1106,944.32,10589.67,2149.84,1479.0000,65535.0000,1686.0000,84.3253,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1107,944.46,10588.10,2151.40,1423.0000,65535.0000,1581.0000,35.5566,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1108,944.60,10586.54,2152.97,1326.0000,65535.0000,1513.0000,64.7874,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1109,944.74,10584.97,2154.53,1637.0000,65535.0000,1794.0000,35.0178,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1110,944.88,10583.41,2156.10,1469.0000,65535.0000,1612.0000,21.2479,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1111,945.02,10581.84,2157.66,1614.0000,65535.0000,1822.0000,86.4775,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1112,945.15,10580.28,2159.22,1475.0000,65535.0000,1695.0000,98.7068,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1113,945.29,10578.72,2160.79,1428.0000,65535.0000,1599.0000,49.9357,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1114,945.43,10577.15,2162.35,1449.0000,65535.0000,1606.0000,36.1643,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1115,945.57,10575.59,2163.91,1498.0000,65535.0000,1673.0000,54.3924,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1116,945.71,10574.03,2165.47,1421.0000,65535.0000,1590.0000,48.6202,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1117,945.85,10572.47,2167.03,1613.0000,65535.0000,1745.0000,11.8477,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1118,945.99,10570.91,2168.59,1296.0000,65535.0000,1457.0000,41.0748,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1119,946.13,10569.35,2170.15,1581.0000,65535.0000,1790.0000,89.3015,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1120,946.27,10567.80,2171.71,1422.0000,65535.0000,1615.0000,73.5279,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1121,946.41,10566.24,2173.27,1522.0000,65535.0000,1705.0000,63.7540,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1122,946.55,10564.68,2174.82,1374.0000,65535.0000,1527.0000,33.9797,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1123,946.69,10563.12,2176.38,1340.0000,65535.0000,1518.0000,59.2052,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1124,946.83,10561.57,2177.93,1704.0000,65535.0000,1858.0000,35.4303,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1125,946.97,10560.01,2179.49,1755.0000,65535.0000,1952.0000,78.6550,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1126,947.11,10558.46,2181.04,1671.0000,65535.0000,1854.0000,64.8795,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1127,947.25,10556.90,2182.60,1265.0000,65535.0000,1459.0000,76.1037,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1128,947.39,10555.35,2184.15,1267.0000,65535.0000,1466.0000,81.3275,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1129,947.53,10553.80,2185.71,1605.0000,65535.0000,1816.0000,93.5511,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1130,947.67,10552.25,2187.26,1524.0000,65535.0000,1732.0000,90.7744,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1131,947.80,10550.69,2188.81,1386.0000,65535.0000,1559.0000,55.9973,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1132,947.94,10549.14,2190.36,1597.0000,65535.0000,1766.0000,52.2200,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1133,948.08,10547.59,2191.91,1705.0000,65535.0000,1855.0000,33.4425,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1134,948.22,10546.04,2193.46,1325.0000,65535.0000,1517.0000,75.6646,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1135,948.36,10544.49,2195.01,1371.0000,65535.0000,1551.0000,63.8865,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1136,948.50,10542.94,2196.56,1475.0000,65535.0000,1659.0000,68.1081,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1137,948.64,10541.40,2198.11,1446.0000,65535.0000,1635.0000,73.3295,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1138,948.78,10539.85,2199.65,1305.0000,65535.0000,1523.0000,102.5506,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1139,948.92,10538.30,2201.20,1558.0000,65535.0000,1727.0000,53.7715,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1140,949.06,10536.76,2202.75,1547.0000,65535.0000,1738.0000,75.9921,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1141,949.20,10535.21,2204.29,1458.0000,65535.0000,1603.0000,30.2125,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1142,949.34,10533.67,2205.84,1402.0000,65535.0000,1624.0000,107.4327,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1143,949.48,10532.12,2207.38,1320.0000,65535.0000,1501.0000,66.6526,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1144,949.62,10530.58,2208.93,1524.0000,65535.0000,1757.0000,118.8723,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1145,949.75,10529.03,2210.47,1674.0000,65535.0000,1872.0000,84.0918,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1146,949.89,10527.49,2212.01,1380.0000,65535.0000,1553.0000,59.3111,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1147,950.03,10525.95,2213.55,1658.0000,65535.0000,1829.0000,57.5302,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1148,950.17,10524.41,2215.09,1585.0000,65535.0000,1790.0000,91.7491,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1149,950.31,10522.87,2216.64,1433.0000,65535.0000,1634.0000,87.9677,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1150,950.45,10521.33,2218.18,1518.0000,65535.0000,1698.0000,67.1862,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1151,950.59,10519.79,2219.71,1323.0000,65535.0000,1506.0000,70.4045,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1152,950.73,10518.25,2221.25,1327.0000,65535.0000,1514.0000,74.6226,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1153,950.87,10516.71,2222.79,1543.0000,65535.0000,1726.0000,70.8406,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1154,951.01,10515.17,2224.33,1358.0000,65535.0000,1548.0000,78.0584,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1155,951.15,10513.64,2225.87,1697.0000,65535.0000,1874.0000,65.2760,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1156,951.28,10512.10,2227.40,1671.0000,65535.0000,1790.0000,7.4934,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1157,951.42,10510.56,2228.94,1364.0000,65535.0000,1573.0000,97.7107,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1158,951.56,10509.03,2230.47,1458.0000,65535.0000,1628.0000,58.9278,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1159,951.70,10507.49,2232.01,1469.0000,65535.0000,1631.0000,51.1448,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1160,951.84,10505.96,2233.54,1361.0000,65535.0000,1536.0000,64.3616,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1161,951.98,10504.43,2235.08,1444.0000,65535.0000,1610.0000,55.5783,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1162,952.12,10502.89,2236.61,1690.0000,65535.0000,1836.0000,35.7949,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1163,952.26,10501.36,2238.14,1601.0000,65535.0000,1784.0000,73.0113,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1164,952.40,10499.83,2239.67,1350.0000,65535.0000,1509.0000,49.2277,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1165,952.54,10498.30,2241.21,1570.0000,65535.0000,1684.0000,4.4439,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1166,952.67,10496.77,2242.74,1202.0000,65535.0000,1359.0000,47.6600,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1167,952.81,10495.24,2244.27,1564.0000,65535.0000,1747.0000,73.8759,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1168,952.95,10493.71,2245.80,1438.0000,65535.0000,1598.0000,51.0918,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1169,953.09,10492.18,2247.32,1357.0000,65535.0000,1524.0000,58.3076,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1170,953.23,10490.65,2248.85,1741.0000,65535.0000,1898.0000,48.5233,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1171,953.37,10489.12,2250.38,1284.0000,65535.0000,1426.0000,33.7389,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1172,953.51,10487.60,2251.91,1471.0000,65535.0000,1630.0000,50.9544,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1173,953.65,10486.07,2253.43,1521.0000,65535.0000,1659.0000,30.1699,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1174,953.78,10484.54,2254.96,1390.0000,65535.0000,1555.0000,57.3852,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1175,953.92,10483.02,2256.48,1392.0000,65535.0000,1545.0000,45.6005,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1176,954.06,10481.49,2258.01,1466.0000,65535.0000,1649.0000,75.8158,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1177,954.20,10479.97,2259.53,1327.0000,65535.0000,1515.0000,81.0310,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1178,954.34,10478.45,2261.06,1442.0000,65535.0000,1631.0000,82.2461,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1179,954.48,10476.92,2262.58,1499.0000,65535.0000,1673.0000,67.4612,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1180,954.62,10475.40,2264.10,1218.0000,65535.0000,1429.0000,104.6762,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1181,954.76,10473.88,2265.62,1635.0000,65535.0000,1774.0000,32.8912,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1182,954.89,10472.36,2267.14,1223.0000,65535.0000,1410.0000,81.1062,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1183,955.03,10470.84,2268.66,1502.0000,65535.0000,1659.0000,51.3211,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1184,955.17,10469.32,2270.18,1462.0000,65535.0000,1603.0000,35.5361,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1185,955.31,10467.80,2271.70,1508.0000,65535.0000,1714.0000,100.7510,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1186,955.45,10466.28,2273.22,1270.0000,65535.0000,1476.0000,100.9659,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1187,955.59,10464.76,2274.74,1501.0000,65535.0000,1680.0000,74.1807,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1188,955.73,10463.24,2276.26,1331.0000,65535.0000,1471.0000,35.3956,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1189,955.87,10461.73,2277.77,1407.0000,65535.0000,1567.0000,55.6105,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1190,956.00,10460.21,2279.29,1567.0000,65535.0000,1734.0000,62.8254,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1191,956.14,10458.70,2280.81,1440.0000,65535.0000,1622.0000,78.0403,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1192,956.28,10457.18,2282.32,1369.0000,65535.0000,1520.0000,47.2552,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1193,956.42,10455.67,2283.84,1521.0000,65535.0000,1687.0000,62.4702,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1194,956.56,10454.15,2285.35,1448.0000,65535.0000,1616.0000,64.6851,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1195,956.70,10452.64,2286.86,1415.0000,65535.0000,1571.0000,52.9001,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1196,956.83,10451.13,2288.38,1591.0000,65535.0000,1734.0000,40.1152,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1197,956.97,10449.61,2289.89,1413.0000,65535.0000,1571.0000,55.3302,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1198,957.11,10448.10,2291.40,1494.0000,65535.0000,1639.0000,42.5454,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1199,957.25,10446.59,2292.91,1668.0000,65535.0000,1830.0000,59.7605,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1200,957.39,10445.08,2294.42,1424.0000,65535.0000,1603.0000,76.9758,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1201,957.53,10443.57,2295.93,1357.0000,65535.0000,1480.0000,21.1911,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1202,957.67,10442.06,2297.44,1393.0000,65535.0000,1532.0000,37.4064,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1203,957.80,10440.55,2298.95,1331.0000,65535.0000,1480.0000,47.6219,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1204,957.94,10439.05,2300.46,1316.0000,65535.0000,1486.0000,68.8374,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1205,958.08,10437.54,2301.96,1394.0000,65535.0000,1557.0000,62.0530,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1206,958.22,10436.03,2303.47,1428.0000,65535.0000,1647.0000,118.2686,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1207,958.36,10434.52,2304.98,1455.0000,65535.0000,1614.0000,58.4844,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1208,958.50,10433.02,2306.48,1850.0000,65535.0000,1999.0000,48.7003,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1209,958.63,10431.51,2307.99,1381.0000,65535.0000,1548.0000,66.9163,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1210,958.77,10430.01,2309.49,1333.0000,65535.0000,1539.0000,106.1323,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1211,958.91,10428.51,2311.00,1302.0000,65535.0000,1426.0000,24.3485,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1212,959.05,10427.00,2312.50,1540.0000,65535.0000,1693.0000,53.5648,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1213,959.19,10425.50,2314.00,1533.0000,65535.0000,1731.0000,98.7813,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1214,959.32,10424.00,2315.51,1597.0000,65535.0000,1738.0000,41.9978,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1215,959.46,10422.50,2317.01,1403.0000,65535.0000,1597.0000,95.2145,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1216,959.60,10420.99,2318.51,1503.0000,65535.0000,1678.0000,76.4313,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1217,959.74,10419.49,2320.01,1433.0000,65535.0000,1580.0000,48.6483,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1218,959.88,10417.99,2321.51,1493.0000,65535.0000,1707.0000,115.8654,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1219,960.02,10416.49,2323.01,1691.0000,65535.0000,1849.0000,60.0826,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1220,960.15,10415.00,2324.51,1285.0000,65535.0000,1434.0000,51.3001,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1221,960.29,10413.50,2326.00,1388.0000,65535.0000,1555.0000,69.5176,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1222,960.43,10412.00,2327.50,1476.0000,65535.0000,1693.0000,119.7354,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1223,960.57,10410.50,2329.00,1376.0000,65535.0000,1589.0000,115.9533,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1224,960.71,10409.01,2330.50,1414.0000,65535.0000,1633.0000,122.1714,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1225,960.84,10407.51,2331.99,1302.0000,65535.0000,1474.0000,75.3897,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1226,960.98,10406.02,2333.49,1671.0000,65535.0000,1807.0000,39.6081,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1227,961.12,10404.52,2334.98,1630.0000,65535.0000,1809.0000,82.8268,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1228,961.26,10403.03,2336.48,1258.0000,65535.0000,1460.0000,106.0456,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1229,961.40,10401.53,2337.97,1672.0000,65535.0000,1835.0000,67.2647,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1230,961.53,10400.04,2339.46,1320.0000,65535.0000,1478.0000,62.4839,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1231,961.67,10398.55,2340.95,1637.0000,65535.0000,1766.0000,33.7034,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1232,961.81,10397.06,2342.45,1340.0000,65535.0000,1492.0000,56.9231,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1233,961.95,10395.57,2343.94,1457.0000,65535.0000,1612.0000,60.1430,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1234,962.09,10394.08,2345.43,1489.0000,65535.0000,1649.0000,65.3631,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1235,962.22,10392.59,2346.92,1462.0000,65535.0000,1586.0000,29.5835,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1236,962.36,10391.10,2348.41,1338.0000,65535.0000,1508.0000,75.8041,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1237,962.50,10389.61,2349.90,1455.0000,65535.0000,1580.0000,31.0249,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1238,962.64,10388.12,2351.38,1563.0000,65535.0000,1687.0000,30.2460,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1239,962.78,10386.63,2352.87,1460.0000,65535.0000,1580.0000,26.4673,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1240,962.91,10385.14,2354.36,1507.0000,65535.0000,1648.0000,47.6889,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1241,963.05,10383.66,2355.84,1466.0000,65535.0000,1613.0000,53.9108,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1242,963.19,10382.17,2357.33,1422.0000,65535.0000,1567.0000,52.1329,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1243,963.33,10380.69,2358.82,1205.0000,65535.0000,1378.0000,80.3553,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1244,963.47,10379.20,2360.30,1555.0000,65535.0000,1681.0000,33.5779,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1245,963.60,10377.72,2361.79,1349.0000,65535.0000,1513.0000,71.8009,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1246,963.74,10376.23,2363.27,1640.0000,65535.0000,1784.0000,52.0241,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1247,963.88,10374.75,2364.75,1504.0000,65535.0000,1679.0000,83.2476,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1248,964.02,10373.27,2366.23,1570.0000,65535.0000,1687.0000,25.4715,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1249,964.15,10371.79,2367.72,1659.0000,65535.0000,1824.0000,73.6956,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1250,964.29,10370.31,2369.20,1291.0000,65535.0000,1438.0000,55.9200,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1251,964.43,10368.82,2370.68,1467.0000,65535.0000,1629.0000,71.1447,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1252,964.57,10367.34,2372.16,1520.0000,65535.0000,1670.0000,59.3698,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1253,964.70,10365.86,2373.64,1259.0000,65535.0000,1415.0000,65.5952,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1254,964.84,10364.39,2375.12,1293.0000,65535.0000,1473.0000,89.8209,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1255,964.98,10362.91,2376.60,1343.0000,65535.0000,1449.0000,16.0469,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1256,965.12,10361.43,2378.07,1371.0000,65535.0000,1516.0000,55.2733,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1257,965.26,10359.95,2379.55,1542.0000,65535.0000,1666.0000,34.5000,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1258,965.39,10358.48,2381.03,1699.0000,65535.0000,1860.0000,71.7270,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1259,965.53,10357.00,2382.50,1351.0000,65535.0000,1498.0000,57.9544,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1260,965.67,10355.52,2383.98,1664.0000,65535.0000,1776.0000,23.1822,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1261,965.81,10354.05,2385.45,1390.0000,65535.0000,1554.0000,75.4103,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1262,965.94,10352.57,2386.93,1386.0000,65535.0000,1528.0000,53.6388,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1263,966.08,10351.10,2388.40,1563.0000,65535.0000,1702.0000,50.8676,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1264,966.22,10349.63,2389.88,1268.0000,65535.0000,1414.0000,58.0968,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1265,966.36,10348.15,2391.35,1486.0000,65535.0000,1646.0000,72.3265,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1266,966.49,10346.68,2392.82,1254.0000,65535.0000,1415.0000,73.5564,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1267,966.63,10345.21,2394.29,1820.0000,65535.0000,1922.0000,14.7868,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1268,966.77,10343.74,2395.76,1520.0000,65535.0000,1661.0000,54.0176,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1269,966.91,10342.27,2397.23,1565.0000,65535.0000,1693.0000,41.2488,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1270,967.04,10340.80,2398.70,1514.0000,65535.0000,1648.0000,47.4804,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1271,967.18,10339.33,2400.17,1271.0000,65535.0000,1438.0000,80.7124,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1272,967.32,10337.86,2401.64,1342.0000,65535.0000,1462.0000,33.9448,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1273,967.46,10336.39,2403.11,1507.0000,65535.0000,1609.0000,16.1776,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1274,967.59,10334.93,2404.58,1503.0000,65535.0000,1641.0000,52.4109,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1275,967.73,10333.46,2406.04,1447.0000,65535.0000,1544.0000,11.6446,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1276,967.87,10331.99,2407.51,1192.0000,65535.0000,1352.0000,74.8787,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1277,968.00,10330.53,2408.98,1550.0000,65535.0000,1638.0000,3.1132,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1278,968.14,10329.06,2410.44,1759.0000,65535.0000,1940.0000,96.3482,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1279,968.28,10327.60,2411.91,1549.0000,65535.0000,1709.0000,75.5837,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1280,968.42,10326.13,2413.37,1381.0000,65535.0000,1521.0000,55.8195,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1281,968.55,10324.67,2414.83,1506.0000,65535.0000,1646.0000,56.0558,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1282,968.69,10323.21,2416.30,1363.0000,65535.0000,1515.0000,68.2925,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1283,968.83,10321.74,2417.76,1322.0000,65535.0000,1504.0000,98.5295,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1284,968.97,10320.28,2419.22,1195.0000,65535.0000,1393.0000,114.7669,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1285,969.10,10318.82,2420.68,1600.0000,65535.0000,1750.0000,67.0046,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1286,969.24,10317.36,2422.14,1426.0000,65535.0000,1561.0000,52.2427,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
