File Version,BWSpec4.11_1
975,925.90,10800.27,1939.23,0.0000,65535.0000,1695.0000,151.9883,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
976,926.04,10798.62,1940.88,0.0000,65535.0000,1763.0000,220.8537,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
977,926.19,10796.97,1942.53,0.0000,65535.0000,1740.0000,198.7162,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
978,926.33,10795.33,1944.18,0.0000,65535.0000,1869.0000,328.5757,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
979,926.47,10793.68,1945.82,0.0000,65535.0000,1774.0000,234.4322,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
980,926.61,10792.03,1947.47,0.0000,65535.0000,1914.0000,375.2857,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
981,926.75,10790.39,1949.12,0.0000,65535.0000,1598.0000,60.1362,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
982,926.89,10788.74,1950.76,0.0000,65535.0000,1768.0000,230.9836,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
983,927.03,10787.10,1952.41,0.0000,65535.0000,1652.0000,115.8280,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
984,927.17,10785.45,1954.05,0.0000,65535.0000,1926.0000,390.6693,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
985,927.32,10783.81,1955.69,0.0000,65535.0000,1761.0000,226.5076,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
986,927.46,10782.17,1957.34,0.0000,65535.0000,1943.0000,409.3427,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
987,927.60,10780.52,1958.98,0.0000,65535.0000,1731.0000,198.1747,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
988,927.74,10778.88,1960.62,0.0000,65535.0000,1715.0000,183.0036,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
989,927.88,10777.24,1962.26,0.0000,65535.0000,1732.0000,200.8294,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
990,928.02,10775.60,1963.90,0.0000,65535.0000,1715.0000,184.6519,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
991,928.16,10773.96,1965.54,0.0000,65535.0000,1771.0000,241.4713,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
992,928.30,10772.32,1967.18,0.0000,65535.0000,1867.0000,338.2875,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
993,928.45,10770.68,1968.82,0.0000,65535.0000,1568.0000,40.1005,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
994,928.59,10769.05,1970.46,0.0000,65535.0000,1560.0000,32.9103,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
995,928.73,10767.41,1972.09,0.0000,65535.0000,1810.0000,283.7168,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
996,928.87,10765.77,1973.73,0.0000,65535.0000,1811.0000,285.5201,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
997,929.01,10764.14,1975.36,0.0000,65535.0000,1897.0000,372.3201,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
998,929.15,10762.50,1977.00,0.0000,65535.0000,1619.0000,95.1168,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
999,929.29,10760.87,1978.63,0.0000,65535.0000,1862.0000,338.9102,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1000,929.43,10759.24,1980.27,0.0000,65535.0000,1823.0000,300.7003,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1001,929.58,10757.60,1981.90,0.0000,65535.0000,1705.0000,183.4870,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1002,929.72,10755.97,1983.53,0.0000,65535.0000,1606.0000,85.2704,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1003,929.86,10754.34,1985.16,0.0000,65535.0000,1583.0000,63.0505,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1004,930.00,10752.71,1986.80,0.0000,65535.0000,1884.0000,364.8271,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1005,930.14,10751.08,1988.43,0.0000,65535.0000,1671.0000,152.6003,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1006,930.28,10749.45,1990.06,0.0000,65535.0000,1970.0000,452.3702,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1007,930.42,10747.82,1991.69,0.0000,65535.0000,1870.0000,353.1366,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1008,930.56,10746.19,1993.31,0.0000,65535.0000,1941.0000,424.8995,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1009,930.70,10744.56,1994.94,0.0000,65535.0000,1748.0000,232.6590,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1010,930.84,10742.93,1996.57,0.0000,65535.0000,1850.0000,335.4150,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1011,930.99,10741.31,1998.20,0.0000,65535.0000,1680.0000,166.1675,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1012,931.13,10739.68,1999.82,0.0000,65535.0000,1761.0000,247.9165,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1013,931.27,10738.06,2001.45,0.0000,65535.0000,2134.0000,621.6620,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1014,931.41,10736.43,2003.07,0.0000,65535.0000,1917.0000,405.4039,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1015,931.55,10734.81,2004.70,0.0000,65535.0000,1813.0000,302.1423,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1016,931.69,10733.18,2006.32,0.0000,65535.0000,1740.0000,229.8771,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1017,931.83,10731.56,2007.94,0.0000,65535.0000,2064.0000,554.6084,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1018,931.97,10729.94,2009.56,0.0000,65535.0000,1766.0000,257.3360,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1019,932.11,10728.32,2011.18,0.0000,65535.0000,1609.0000,101.0600,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1020,932.25,10726.70,2012.81,0.0000,65535.0000,1748.0000,240.7803,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1021,932.39,10725.08,2014.43,0.0000,65535.0000,1740.0000,233.4971,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1022,932.54,10723.46,2016.05,0.0000,65535.0000,1944.0000,438.2101,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1023,932.68,10721.84,2017.66,0.0000,65535.0000,1704.0000,198.9195,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1024,932.82,10720.22,2019.28,0.0000,65535.0000,1837.0000,332.6251,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1025,932.96,10718.60,2020.90,0.0000,65535.0000,1681.0000,177.3271,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1026,933.10,10716.99,2022.52,0.0000,65535.0000,1492.0000,-10.9747,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1027,933.24,10715.37,2024.13,0.0000,65535.0000,1748.0000,245.7198,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1028,933.38,10713.75,2025.75,0.0000,65535.0000,1605.0000,103.4106,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1029,933.52,10712.14,2027.36,0.0000,65535.0000,1740.0000,239.0977,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1030,933.66,10710.52,2028.98,0.0000,65535.0000,1839.0000,338.7812,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1031,933.80,10708.91,2030.59,0.0000,65535.0000,1793.0000,293.4612,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1032,933.94,10707.30,2032.21,0.0000,65535.0000,1602.0000,103.1377,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1033,934.08,10705.68,2033.82,0.0000,65535.0000,1944.0000,445.8108,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1034,934.22,10704.07,2035.43,0.0000,65535.0000,1732.0000,234.4805,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1035,934.36,10702.46,2037.04,0.0000,65535.0000,1842.0000,345.1468,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1036,934.51,10700.85,2038.65,0.0000,65535.0000,1838.0000,341.8099,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1037,934.65,10699.24,2040.26,0.0000,65535.0000,1871.0000,375.4697,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1038,934.79,10697.63,2041.87,0.0000,65535.0000,1830.0000,335.1263,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1039,934.93,10696.02,2043.48,0.0000,65535.0000,1872.0000,377.7798,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1040,935.07,10694.41,2045.09,0.0000,65535.0000,1778.0000,284.4302,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1041,935.21,10692.81,2046.70,0.0000,65535.0000,1684.0000,191.0776,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1042,935.35,10691.20,2048.30,0.0000,65535.0000,1596.0000,103.7219,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1043,935.49,10689.59,2049.91,0.0000,65535.0000,1940.0000,448.3634,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1044,935.63,10687.99,2051.51,0.0000,65535.0000,1848.0000,357.0020,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1045,935.77,10686.38,2053.12,0.0000,65535.0000,1696.0000,205.6377,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1046,935.91,10684.78,2054.72,0.0000,65535.0000,1872.0000,382.2707,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1047,936.05,10683.18,2056.33,0.0000,65535.0000,1902.0000,412.9009,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1048,936.19,10681.57,2057.93,0.0000,65535.0000,1750.0000,261.5284,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1049,936.33,10679.97,2059.53,0.0000,65535.0000,1843.0000,355.1533,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1050,936.47,10678.37,2061.13,0.0000,65535.0000,1791.0000,303.7757,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1051,936.61,10676.77,2062.74,0.0000,65535.0000,1539.0000,52.3955,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1052,936.75,10675.17,2064.34,0.0000,65535.0000,1684.0000,198.0128,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1053,936.89,10673.57,2065.94,0.0000,65535.0000,1719.0000,233.6277,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1054,937.03,10671.97,2067.53,0.0000,65535.0000,1687.0000,202.2403,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1055,937.17,10670.37,2069.13,0.0000,65535.0000,1729.0000,244.8505,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1056,937.32,10668.77,2070.73,0.0000,65535.0000,1996.0000,512.4584,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1057,937.46,10667.17,2072.33,0.0000,65535.0000,1522.0000,39.0641,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1058,937.60,10665.58,2073.93,0.0000,65535.0000,1753.0000,270.6677,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1059,937.74,10663.98,2075.52,0.0000,65535.0000,2005.0000,523.2691,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1060,937.88,10662.39,2077.12,0.0000,65535.0000,1731.0000,249.8685,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1061,938.02,10660.79,2078.71,0.0000,65535.0000,1795.0000,314.4658,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1062,938.16,10659.20,2080.31,0.0000,65535.0000,1652.0000,172.0612,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1063,938.30,10657.60,2081.90,0.0000,65535.0000,1834.0000,354.6546,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1064,938.44,10656.01,2083.49,0.0000,65535.0000,1759.0000,280.2462,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1065,938.58,10654.42,2085.08,0.0000,65535.0000,1775.0000,296.8359,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1066,938.72,10652.83,2086.68,0.0000,65535.0000,1648.0000,170.4239,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1067,938.86,10651.24,2088.27,0.0000,65535.0000,1794.0000,317.0102,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1068,939.00,10649.64,2089.86,0.0000,65535.0000,1888.0000,411.5949,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1069,939.14,10648.05,2091.45,0.0000,65535.0000,1523.0000,47.1779,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1070,939.28,10646.47,2093.04,0.0000,65535.0000,1790.0000,314.7593,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1071,939.42,10644.88,2094.63,0.0000,65535.0000,1761.0000,286.3392,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1072,939.56,10643.29,2096.21,0.0000,65535.0000,1705.0000,230.9177,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1073,939.70,10641.70,2097.80,0.0000,65535.0000,1804.0000,330.4948,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1074,939.84,10640.11,2099.39,0.0000,65535.0000,1809.0000,336.0705,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1075,939.98,10638.53,2100.97,0.0000,65535.0000,1675.0000,202.6449,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1076,940.12,10636.94,2102.56,0.0000,65535.0000,1733.0000,261.2180,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1077,940.26,10635.36,2104.14,0.0000,65535.0000,1698.0000,226.7899,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1078,940.40,10633.77,2105.73,0.0000,65535.0000,1682.0000,211.3607,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1079,940.54,10632.19,2107.31,0.0000,65535.0000,1608.0000,137.9304,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1080,940.68,10630.61,2108.89,0.0000,65535.0000,1590.0000,120.4990,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1081,940.82,10629.03,2110.48,0.0000,65535.0000,1901.0000,432.0666,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1082,940.96,10627.44,2112.06,0.0000,65535.0000,1669.0000,200.6333,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1083,941.10,10625.86,2113.64,0.0000,65535.0000,1725.0000,257.1990,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1084,941.24,10624.28,2115.22,0.0000,65535.0000,1785.0000,317.7639,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1085,941.38,10622.70,2116.80,0.0000,65535.0000,1744.0000,277.3280,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1086,941.52,10621.12,2118.38,0.0000,65535.0000,1812.0000,345.8914,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1087,941.66,10619.54,2119.96,0.0000,65535.0000,1758.0000,292.4540,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1088,941.80,10617.97,2121.54,0.0000,65535.0000,1604.0000,139.0160,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1089,941.94,10616.39,2123.11,0.0000,65535.0000,1652.0000,187.5774,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1090,942.08,10614.81,2124.69,0.0000,65535.0000,1687.0000,223.1383,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1091,942.22,10613.24,2126.27,0.0000,65535.0000,1578.0000,114.6987,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1092,942.36,10611.66,2127.84,0.0000,65535.0000,1781.0000,318.2586,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1093,942.50,10610.09,2129.42,0.0000,65535.0000,1717.0000,254.8181,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1094,942.64,10608.51,2130.99,0.0000,65535.0000,1762.0000,300.3773,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1095,942.78,10606.94,2132.57,0.0000,65535.0000,1596.0000,134.9362,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1096,942.92,10605.36,2134.14,0.0000,65535.0000,2035.0000,574.4948,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1097,943.06,10603.79,2135.71,0.0000,65535.0000,2009.0000,549.0533,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1098,943.20,10602.22,2137.28,0.0000,65535.0000,1805.0000,345.6116,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1099,943.34,10600.65,2138.85,0.0000,65535.0000,1619.0000,160.1698,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1100,943.48,10599.08,2140.42,0.0000,65535.0000,1859.0000,400.7280,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1101,943.62,10597.51,2141.99,0.0000,65535.0000,1680.0000,222.2862,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1102,943.76,10595.94,2143.56,0.0000,65535.0000,1896.0000,438.8444,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1103,943.90,10594.37,2145.13,0.0000,65535.0000,1724.0000,267.4028,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1104,944.04,10592.80,2146.70,0.0000,65535.0000,1484.0000,27.9613,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1105,944.18,10591.23,2148.27,0.0000,65535.0000,1983.0000,527.5201,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1106,944.32,10589.67,2149.84,0.0000,65535.0000,1726.0000,271.0791,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1107,944.46,10588.10,2151.40,0.0000,65535.0000,1658.0000,203.6384,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1108,944.60,10586.54,2152.97,0.0000,65535.0000,1585.0000,131.1981,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1109,944.74,10584.97,2154.53,0.0000,65535.0000,1895.0000,441.7583,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1110,944.88,10583.41,2156.10,0.0000,65535.0000,1716.0000,263.3188,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1111,945.02,10581.84,2157.66,0.0000,65535.0000,1883.0000,430.8799,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1112,945.15,10580.28,2159.22,0.0000,65535.0000,1730.0000,278.4416,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1113,945.29,10578.72,2160.79,0.0000,65535.0000,1683.0000,232.0039,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1114,945.43,10577.15,2162.35,0.0000,65535.0000,1664.0000,213.5669,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1115,945.57,10575.59,2163.91,0.0000,65535.0000,1719.0000,269.1306,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1116,945.71,10574.03,2165.47,0.0000,65535.0000,1635.0000,185.6950,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1117,945.85,10572.47,2167.03,0.0000,65535.0000,1824.0000,375.2603,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1118,945.99,10570.91,2168.59,0.0000,65535.0000,1527.0000,78.8265,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1119,946.13,10569.35,2170.15,0.0000,65535.0000,1848.0000,400.3936,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1120,946.27,10567.80,2171.71,0.0000,65535.0000,1661.0000,213.9616,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1121,946.41,10566.24,2173.27,0.0000,65535.0000,1790.0000,343.5307,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1122,946.55,10564.68,2174.82,0.0000,65535.0000,1650.0000,204.1009,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1123,946.69,10563.12,2176.38,0.0000,65535.0000,1591.0000,145.6722,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1124,946.83,10561.57,2177.93,0.0000,65535.0000,1967.0000,522.2447,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1125,946.97,10560.01,2179.49,0.0000,65535.0000,2006.0000,561.8184,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1126,947.11,10558.46,2181.04,0.0000,65535.0000,1937.0000,493.3933,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1127,947.25,10556.90,2182.60,0.0000,65535.0000,1490.0000,46.9697,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1128,947.39,10555.35,2184.15,0.0000,65535.0000,1522.0000,79.5474,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1129,947.53,10553.80,2185.71,0.0000,65535.0000,1882.0000,440.1265,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1130,947.67,10552.25,2187.26,0.0000,65535.0000,1745.0000,303.7071,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1131,947.80,10550.69,2188.81,0.0000,65535.0000,1626.0000,185.2893,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1132,947.94,10549.14,2190.36,0.0000,65535.0000,1829.0000,388.8730,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1133,948.08,10547.59,2191.91,0.0000,65535.0000,1915.0000,475.4584,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1134,948.22,10546.04,2193.46,0.0000,65535.0000,1528.0000,89.0454,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1135,948.36,10544.49,2195.01,0.0000,65535.0000,1624.0000,185.6342,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1136,948.50,10542.94,2196.56,0.0000,65535.0000,1721.0000,283.2248,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1137,948.64,10541.40,2198.11,0.0000,65535.0000,1663.0000,225.8173,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1138,948.78,10539.85,2199.65,0.0000,65535.0000,1565.0000,128.4116,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1139,948.92,10538.30,2201.20,0.0000,65535.0000,1798.0000,362.0078,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1140,949.06,10536.76,2202.75,0.0000,65535.0000,1737.0000,301.6061,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1141,949.20,10535.21,2204.29,0.0000,65535.0000,1679.0000,244.2064,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1142,949.34,10533.67,2205.84,0.0000,65535.0000,1668.0000,233.8088,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1143,949.48,10532.12,2207.38,0.0000,65535.0000,1562.0000,128.4133,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1144,949.62,10530.58,2208.93,0.0000,65535.0000,1787.0000,354.0200,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1145,949.75,10529.03,2210.47,0.0000,65535.0000,1891.0000,458.6290,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1146,949.89,10527.49,2212.01,0.0000,65535.0000,1609.0000,177.2403,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1147,950.03,10525.95,2213.55,0.0000,65535.0000,1919.0000,487.8539,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1148,950.17,10524.41,2215.09,0.0000,65535.0000,1816.0000,385.4699,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1149,950.31,10522.87,2216.64,0.0000,65535.0000,1661.0000,231.0884,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1150,950.45,10521.33,2218.18,0.0000,65535.0000,1728.0000,298.7093,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1151,950.59,10519.79,2219.71,0.0000,65535.0000,1577.0000,148.3328,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1152,950.73,10518.25,2221.25,0.0000,65535.0000,1535.0000,106.9590,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1153,950.87,10516.71,2222.79,0.0000,65535.0000,1747.0000,319.5877,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1154,951.01,10515.17,2224.33,0.0000,65535.0000,1564.0000,137.2192,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1155,951.15,10513.64,2225.87,0.0000,65535.0000,1891.0000,464.8534,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1156,951.28,10512.10,2227.40,0.0000,65535.0000,1837.0000,411.4904,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1157,951.42,10510.56,2228.94,0.0000,65535.0000,1581.0000,156.1303,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1158,951.56,10509.03,2230.47,0.0000,65535.0000,1651.0000,226.7731,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1159,951.70,10507.49,2232.01,0.0000,65535.0000,1707.0000,283.4188,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1160,951.84,10505.96,2233.54,0.0000,65535.0000,1556.0000,133.0676,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1161,951.98,10504.43,2235.08,0.0000,65535.0000,1640.0000,217.7194,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1162,952.12,10502.89,2236.61,0.0000,65535.0000,1897.0000,475.3743,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1163,952.26,10501.36,2238.14,0.0000,65535.0000,1816.0000,395.0324,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1164,952.40,10499.83,2239.67,0.0000,65535.0000,1548.0000,127.6937,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
1165,952.54,10498.30,2241.21,0.0000,65535.0000,1723.0000,303.3582,0.0000,0.0000,0.0000E+00,1.0000,1.0000,1.0000,
